date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:47	22687/22687	---M--	200	added ('OK')	image/jpeg	etag:%223580607-589f-6289c0c05a83e%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-1.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-1.jpg	(from https://mannatstudio.com/html/logzee/v3/index-2.html)
14:18:48	34144/34144	---M--	200	added ('OK')	image/jpeg	etag:%223580608-8560-6289c0c13a276%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-2.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-2.jpg	(from https://mannatstudio.com/html/logzee/v3/index-2.html)
14:18:49	24848/24848	---M--	200	added ('OK')	image/jpeg	etag:%223580609-6110-6289c0c1582f1%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-3.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-3.jpg	(from https://mannatstudio.com/html/logzee/v3/index-2.html)
14:18:50	26713/26713	---M--	200	added ('OK')	image/jpeg	etag:%22358060a-6859-6289c0c24f813%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-4.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-six-4.jpg	(from https://mannatstudio.com/html/logzee/v3/index-2.html)
14:18:51	23767/23767	---M--	200	added ('OK')	image/jpeg	etag:%223580616-5cd7-6289c0c83aae3%22	https://mannatstudio.com/html/logzee/v3/assets/images/truck_front.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/truck_front.jpg	(from https://mannatstudio.com/html/logzee/v3/index-2.html)
14:18:52	51568/51568	---M--	200	added ('OK')	image/jpeg	etag:%223580604-c970-6289c0befbad1%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-1.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-1.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:53	68655/68655	---M--	200	added ('OK')	image/jpeg	etag:%223580605-10c2f-6289c0bf4db5a%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-2.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-2.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:54	98374/98374	---M--	200	added ('OK')	image/jpeg	etag:%223580606-18046-6289c0c03d37b%22	https://mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-3.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/icon-box-img-3.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:55	71258/71258	---M--	200	added ('OK')	image/jpeg	etag:%2235a054c-1165a-6289c0f6a9761%22	https://mannatstudio.com/html/logzee/v3/assets/images/team/team-2.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/team/team-2.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:56	125330/125330	---M--	200	added ('OK')	image/jpeg	etag:%2235a054d-1e992-6289c0f7f6b8c%22	https://mannatstudio.com/html/logzee/v3/assets/images/team/team-3.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/team/team-3.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:57	63085/63085	---M--	200	added ('OK')	image/jpeg	etag:%2235a054e-f66d-6289c0f7dd54a%22	https://mannatstudio.com/html/logzee/v3/assets/images/team/team-4.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/team/team-4.jpg	(from https://mannatstudio.com/html/logzee/v3/index-4.html)
14:18:58	30742/30742	---M--	200	added ('OK')	image/jpeg	etag:%22358060d-7816-6289c0c38ed95%22	https://mannatstudio.com/html/logzee/v3/assets/images/map-bg-orange.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/map-bg-orange.jpg	(from https://mannatstudio.com/html/logzee/v3/about-us.html)
14:18:59	59567/59567	---M--	200	added ('OK')	image/jpeg	etag:%223580619-e8af-6289c0c9cbd05%22	https://mannatstudio.com/html/logzee/v3/assets/images/why-choose-us.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/why-choose-us.jpg	(from https://mannatstudio.com/html/logzee/v3/about-us.html)
14:19:01	10387/10387	---M--	200	added ('OK')	image/png	etag:%2235805da-2893-6289c0a5c8d38%22	https://mannatstudio.com/html/logzee/v3/assets/images/404_img.png	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/404_img.png	(from https://mannatstudio.com/html/logzee/v3/404-page.html)
14:19:02	129531/129531	---M--	200	added ('OK')	image/jpeg	etag:%2235a0541-1f9fb-6289c0eda451e%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-1.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-1.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:02	124098/124098	---M--	200	added ('OK')	image/jpeg	etag:%2235a0540-1e4c2-6289c0ed97614%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-2.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-2.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:04	138935/138935	---M--	200	added ('OK')	image/jpeg	etag:%2235a0542-21eb7-6289c0ef0ea24%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-3.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-3.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:04	108978/108978	---M--	200	added ('OK')	image/jpeg	etag:%2235a0543-1a9b2-6289c0ef1d86d%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-4.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-4.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:06	118312/118312	---M--	200	added ('OK')	image/jpeg	etag:%2235a0544-1ce28-6289c0f075492%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-5.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-5.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:06	167374/167374	---M--	200	added ('OK')	image/jpeg	etag:%2235a0545-28dce-6289c0f09cd66%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-6.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-6.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:08	206988/206988	---M--	200	added ('OK')	image/jpeg	etag:%2235a0546-3288c-6289c0f21937e%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-7.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-7.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:09	186464/186464	---M--	200	added ('OK')	image/jpeg	etag:%2235a0547-2d860-6289c0f1fddfb%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-8.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-8.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:10	116757/116757	---M--	200	added ('OK')	image/jpeg	etag:%2235a0548-1c815-6289c0f35f278%22	https://mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-9.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/portfolio/3col-9.jpg	(from https://mannatstudio.com/html/logzee/v3/project-grid.html)
14:19:11	52309/52309	---M--	200	added ('OK')	image/jpeg	etag:%2235805f8-cc55-6289c0b8505b5%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_single.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_single.jpg	(from https://mannatstudio.com/html/logzee/v3/project-single.html)
14:19:12	109041/109041	---M--	200	added ('OK')	image/jpeg	etag:%2235805f2-1a9f1-6289c0b4fc48b%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_4.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_4.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:12	39675/39675	---M--	200	added ('OK')	image/jpeg	etag:%2235805f3-9afb-6289c0b50706c%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_5.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_5.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:13	39423/39423	---M--	200	added ('OK')	image/jpeg	etag:%2235805f4-99ff-6289c0b5ffcfe%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_6.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_6.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:14	33188/33188	---M--	200	added ('OK')	image/jpeg	etag:%2235805f5-81a4-6289c0b603b7f%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_7.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_7.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:16	111677/111677	---M--	200	added ('OK')	image/jpeg	etag:%2235805f6-1b43d-6289c0b761d34%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_8.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_8.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:17	26009/26009	---M--	200	added ('OK')	image/jpeg	etag:%2235805f7-6599-6289c0b71c3e4%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_9.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_9.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:18	2203/2203	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2011:19:18%20GMT	https://mannatstudio.com/html/logzee/v3/href	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/href	(from https://mannatstudio.com/html/logzee/v3/blog-list.html)
14:19:18	25355/25355	---M--	200	added ('OK')	image/jpeg	etag:%2235805ef-630b-6289c0b2df412%22	https://mannatstudio.com/html/logzee/v3/assets/images/blog_img_10.jpg	/Users/kaltumaomar/websites/logistic/mannatstudio.com/html/logzee/v3/assets/images/blog_img_10.jpg	(from https://mannatstudio.com/html/logzee/v3/blog-grid.html)
